197 0.153400 -0.009200 99.001600 97.911600
198 0.143500 -0.005900 99.396700 98.262100
199 0.138800 -0.009000 99.932200 98.921800
200 0.149900 -0.017900 100.242500 99.109900
201 0.155000 -0.015400 100.614000 99.730400
202 0.156200 -0.013400 101.157600 100.256000
203 0.145100 -0.011100 101.598900 100.836900
204 0.153700 0.002700 102.095500 101.265300
205 0.165100 -0.003900 102.445700 101.903700
206 0.159500 -0.006500 102.855100 102.233300
207 0.179300 -0.003700 103.258500 102.596100
208 0.166700 0.005500 103.853100 103.040100
209 0.159300 -0.003700 104.309100 103.388300
210 0.158900 -0.010300 104.791900 103.690100
211 0.164200 -0.007800 105.413400 104.254200
212 0.170300 -0.019100 105.837500 104.788500
213 0.176700 -0.024900 106.289500 105.269500
214 0.173300 -0.018700 107.183300 105.877900
215 0.171600 -0.018400 107.911800 106.256600
216 0.169900 -0.031900 108.286700 106.761700
217 0.163900 -0.020500 108.960300 107.293500
218 0.172700 -0.023500 109.445100 107.580100
219 0.185300 -0.035300 110.006300 108.183900
220 0.184800 -0.033400 110.325200 108.467600
221 0.183000 -0.037200 110.969800 108.897400
222 0.188200 -0.022600 111.258400 109.257600
223 0.194800 -0.011400 111.730200 109.761000
224 0.199400 -0.015000 112.394400 110.111200
225 0.213000 -0.025400 112.957000 110.675800
226 0.205900 -0.023900 113.532100 111.182300
227 0.197500 -0.018900 114.126300 111.936700
228 0.192800 -0.002400 114.537400 112.328200
229 0.207800 -0.002000 114.928800 112.801600
230 0.208800 -0.001000 115.636400 113.071200
231 0.195300 0.005500 116.045300 113.713700
232 0.184800 0.007200 116.476000 114.172000
233 0.195600 0.000200 116.910800 114.688000
234 0.195900 -0.003700 117.439700 115.282700
235 0.202200 -0.007000 117.835000 115.956600
236 0.195900 -0.010500 118.499100 116.273700
237 0.203100 -0.003300 119.023300 116.949700
238 0.212300 0.002100 119.637700 117.188700
239 0.206600 0.011600 120.253400 117.593000
240 0.190300 0.009700 120.695900 118.108900
241 0.207500 0.028900 121.005100 118.564700
242 0.210200 0.036400 121.763800 119.247800
243 0.195000 0.026400 122.112600 119.844600
244 0.207500 0.033700 122.701500 120.486100
245 0.223300 0.024500 123.331700 120.888900
246 0.217000 0.019600 124.054800 121.279200
247 0.207000 0.019600 124.472000 121.743600
248 0.203600 0.001800 125.225800 122.364600
249 0.196500 0.005100 125.566900 122.973300
250 0.212300 0.017500 126.066300 123.497300
251 0.214600 0.011000 126.826800 124.146400
252 0.204100 0.016500 127.480300 124.654500
253 0.209200 0.013400 128.000200 125.373000
254 0.203100 0.017700 128.300700 125.881700
255 0.214000 0.012200 128.978600 126.655400
256 0.212400 0.014200 129.412000 127.394400
257 0.210000 0.012800 129.877400 127.924200
258 0.205300 0.016300 130.212700 128.242900
259 0.193400 0.007600 130.585400 128.773400
260 0.182800 0.007800 130.909800 129.405000
261 0.168000 0.006400 131.338800 129.777200
262 0.179500 0.004100 131.774700 130.626100
263 0.191200 0.009800 132.552200 131.073000
264 0.187900 0.011500 133.170900 131.487500
265 0.182700 -0.003100 133.492900 131.964900
266 0.193100 -0.007100 133.803900 132.628900
267 0.205600 -0.004200 134.110600 133.461400
268 0.212800 -0.010400 134.895800 133.965800
269 0.217100 -0.007900 135.410900 134.607700
270 0.210700 -0.011700 135.966900 134.948700
271 0.210700 -0.020100 136.701500 135.628300
272 0.199500 -0.020300 137.073700 136.198300
273 0.193900 -0.018900 137.710900 136.494500
274 0.194000 -0.031800 138.234200 137.339400
275 0.200000 -0.034200 138.871800 137.818200
276 0.205500 -0.029300 139.354500 138.124300
277 0.206800 -0.042800 139.705000 138.467000
278 0.211600 -0.045000 139.864000 138.958800
279 0.214300 -0.050700 140.327300 139.579300
280 0.209000 -0.052600 140.803800 139.898200
281 0.211300 -0.050300 141.544900 140.740900
282 0.204800 -0.052000 142.161600 141.634000
283 0.221800 -0.058600 142.487600 142.001200
284 0.210800 -0.054800 143.500200 142.569400
285 0.210600 -0.045600 144.041800 143.129400
286 0.201400 -0.049600 144.699800 143.932200
287 0.214200 -0.043200 145.457000 144.432600
288 0.226100 -0.048300 146.175100 144.765300
289 0.232300 -0.054700 146.893900 145.365100
290 0.234800 -0.061000 147.216600 145.886200
291 0.233600 -0.063200 147.991800 146.488200
